bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
3047,A Conflict of Visions: Ideological Origins of Political Struggles,Thomas Sowell,4.31,465081428,9.78047E+12,eng,304,1797,166,1/3/2002,Basic Books
3051,Sir Gawain and the Green Knight,Selina Shirley Hastings/Juan Wijngaard,3.91,744520053,9.78074E+12,eng,29,65,9,6/27/1991,Walker Books Ltd
3053,Alcoholics Anonymous,Alcoholics Anonymous,4.45,916856593,9.78092E+12,eng,250,22,0,8/1/1993,Alcoholics Anonymous World Services Inc
3055,Alcoholics Anonymous,Alcoholics Anonymous,4.45,1893007162,9.78189E+12,en-US,576,495,30,2/10/2002,AA World Services
3056,The Twelve Steps & Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous,4.36,960989862,9.78096E+12,en-US,221,213,10,1/1/1993,Overeaters Anonymous  Incorporated
3061,The Natural Way to Draw,Kimon Nicolaides/Mamie Harmon,3.9,395530075,9.7804E+12,en-US,240,39369,80,2/1/1990,Mariner Books
3065,Natural Health  Natural Medicine,Andrew Weil,4.11,618479031,9.78062E+12,en-US,448,580,41,12/9/2004,Mariner Books
3066,The Fixer,Bernard Malamud/Jonathan Safran Foer,3.96,374529388,9.78037E+12,eng,335,8624,409,5/5/2004,Farrar  Straus and Giroux
3067,The Complete Stories,Bernard Malamud/Robert Giroux,4.22,374525757,9.78037E+12,en-US,656,712,51,10/12/1998,Farrar  Straus and Giroux
3068,The Assistant,Bernard Malamud/Jonathan Rosen,3.89,374504849,9.78037E+12,en-US,246,8073,319,7/7/2003,Farrar Straus and Giroux
3070,Conversations with Bernard Malamud (Literary Conversations),Lawrence M. Lasher,4,878054901,9.78088E+12,eng,184,4,0,3/1/1991,University Press of Mississippi
3072,The Tenants,Bernard Malamud/Aleksandar Hemon,3.65,374521026,9.78037E+12,eng,248,662,50,9/18/2003,Farrar  Straus and Giroux
3075,Enchanted April: Acting Edition,Matthew Barber/Elizabeth von Arnim,3.61,822219751,9.78082E+12,eng,73,67,6,4/7/2004,Dramatists Play Service
3084,April  May und June,Elizabeth von Arnim,3.88,345833422X,9.78346E+12,ger,88,0,0,4/1/1995,Insel  Frankfurt
3087,A Room with a View,E.M. Forster,3.91,1420925431,9.78142E+12,eng,119,128596,3422,1/1/2005,Digireads.com
3088,A Room with a View / Howards End,E.M. Forster/Benjamin DeMott,4.1,451521412,9.78045E+12,eng,449,2450,113,2/4/1986,Signet
3100,E.M. Forster: Critical Guidebook,Lionel Trilling/E.M. Forster,3.51,811202100,9.78081E+12,eng,208,6,0,1/17/1971,New Directions
3101,The Longest Journey,E.M. Forster/Gilbert Adair/Elizabeth Heine,3.48,141441488,9.78014E+12,eng,396,1665,125,7/27/2006,Penguin Classics
3102,Howards End,E.M. Forster,3.96,486424545,9.78049E+12,eng,246,54765,1437,10/29/2002,Dover Publications
3103,Maurice,E.M. Forster,4.03,393310329,9.78039E+12,eng,256,21997,1005,12/17/2005,W. W. Norton  Company
3104,E. M. Forster: A Life,P.N. Furbank,4.14,156286513,9.78016E+12,eng,648,141,11,5/2/1994,Mariner Books
3105,Howards End,E.M. Forster,3.96,141183357,9.78014E+12,eng,352,368,26,9/28/2000,Penguin Books
3107,The Sixteen Pleasures,Robert Hellenga,3.59,385314698,9.78039E+12,eng,384,2699,336,5/1/1995,Delta
3113,Revolutionary Characters: What Made the Founders Different,Gordon S. Wood,3.97,1594200939,9.78159E+12,eng,336,3259,187,5/18/2006,Penguin Press HC  The
3117,The Rescue (Kidnapped  #3),Gordon Korman,4.11,439847796,9.78044E+12,eng,140,1864,117,9/1/2006,Scholastic Books
3119,Hunting the Hunter (On the Run  #6),Gordon Korman,4.21,439651417,9.78044E+12,eng,151,1928,85,2/1/2006,Scholastic
3120,Public Enemies (On The Run  #5),Gordon Korman,4.19,439651409,9.78044E+12,eng,150,2050,76,12/1/2005,Scholastic
3130,Runaway Bride,Deborah  Gordon,4.25,380777584,9.78038E+12,eng,390,8,0,9/28/1994,Avon
3142,The Bridge over the Drina,Ivo Andri?/William H. McNeill,4.33,1860460585,9.78186E+12,eng,314,254,35,4/5/1995,The Harvill Press
3144,Drina Dances in Paris,Jean Estoril,4.16,750000333,9.78075E+12,eng,194,14,4,4/1/1991,Simon and Schuster
3145,Drina Ballerina,Jean Estoril,4.16,750005947,9.78075E+12,eng,188,8,1,1/17/1991,Hodder
3147,Le Pont sur la Drina,Ivo Andri?/Pascale Delpech,4.33,225393321X,9.78225E+12,fre,384,69,10,7/5/1999,Livre de Poche
3152,Drina Dances in Italy,Jean Estoril,4.08,750012633,9.78075E+12,eng,191,21,0,8/31/1992,Hodder
3155,Drina Goes on Tour,Jean Estoril/Mabel Esther Allan,4.26,750002468,9.78075E+12,eng,188,112,7,10/20/1991,Simon and Schuster
3156,Drina Dances in Madeira,Jean Estoril/Mabel Esther Allan,4.09,750002425,9.78075E+12,eng,164,139,6,2/6/1991,Simon and Schuster
3167,Phaedrus/Apology/Crito/Symposium,Plato/Benjamin Jowett,3,1420926845,9.78142E+12,en-US,144,19,0,1/1/2006,Digireads.com
3207,The Dialogues of Plato  Volume 1: Euthyphro  Apology  Crito  Meno  Gorgias  Menexenus,Plato/Reginald E. Allen,4.17,300044887,9.7803E+12,eng,352,114,11,9/10/1989,Yale University Press
3231,Gorgias/Timaeus,Plato/Benjamin Jowett,3.74,486427595,9.78049E+12,eng,256,34,5,7/15/2003,Dover Publications
3232,Minor Works: On Colours/On Things Heard/Physiognomics/On Plants/On Marvellous Things Heard/Mechanical Problems/On Indivisible Lines/The...Gorgias,Aristotle/W.S. Hett,4.57,674993381,9.78067E+12,grc,528,14,0,6/28/1963,Loeb Classical Library 307
3248,Aristophanes I: Clouds/Wasps/Birds,Aristophanes/Peter Meineck/Ian C. Storey,3.77,872203603,9.78087E+12,eng,480,100,9,9/1/1998,Hackett Publishing Company  Inc. (USA)
3254,The Trojan Women,Euripides/Gilbert Murray,3.89,1420927329,9.78142E+12,eng,80,4577,126,1/1/2006,Digireads.com
3258,Greek Tragedies  Volume 2,David Grene/Richmond Lattimore/Aeschylus/Sophocles/Euripides,4.29,226307751,9.78023E+12,eng,304,327,12,2/15/1960,University Of Chicago Press
3273,Moloka'i (Moloka'i #1),Alan Brennert,4.17,312304358,9.78031E+12,eng,405,91395,8192,10/4/2004,St. Martin's Griffin
3280,Teaching with the Brain in Mind,Eric Jensen,4.11,1416600302,9.78142E+12,eng,186,592,49,6/15/2005,Association for Supervision & Curriculum Development
3283,Introducing Mind and Brain (Introducing...),Angus Gellatly/Oscar Zarate/Richard Appignanesi,3.54,1840466383,9.78184E+12,en-GB,176,26,1,5/10/2001,Totem Books
3290,Eva Luna,Isabel Allende/Margaret Sayers Peden,3.97,553383825,9.78055E+12,eng,320,430,23,8/30/2005,Dial Press
3291,The Stories of Eva Luna,Isabel Allende,3.97,743217187,9.78074E+12,eng,352,12839,375,11/13/2001,Scribner
3293,Diez Cuentos de Eva Luna Con Guia de Comprension y Repaso de Gramatica,Isabel Allende/Richard D. Woods/Kenneth M. Taggart,3.97,007001356X,9.78007E+12,eng,256,10,1,12/1/1994,McGraw-Hill Humanities/Social Sciences/Languages
3298,El bosque de los pigmeos,Isabel Allende,3.77,60816198,9.78006E+12,spa,304,1099,46,9/6/2005,HarperCollins Espanol
3300,Ines of My Soul,Isabel Allende/Margaret Sayers Peden,3.93,61161535,9.78006E+12,eng,321,15345,1075,11/7/2006,Harper
3301,La casa de los espiritus,Isabel Allende,4.23,60951303,9.78006E+12,spa,454,608,38,9/18/2001,HarperCollins Espanol
3302,El plan infinito,Isabel Allende,3.72,60951273,9.78006E+12,spa,336,514,33,5/14/2002,Harper Perennial
3303,El reino del dragon de oro,Isabel Allende,3.84,60591714,9.78006E+12,spa,432,1189,51,9/7/2004,HarperCollins Espanol
3304,City of the Beasts (Eagle and Jaguar  #1),Isabel Allende/Margaret Sayers Peden,3.71,60535032,9.78006E+12,eng,408,17962,778,4/27/2004,Rayo
3311,Self,Yann Martel,3.43,571219764,9.78057E+12,eng,331,2359,146,4/7/2003,Faber  Faber
3316,Die Brucke uber die Drina,Ivo Andri?/Ernst E. Jonas,4.33,3518399608,9.78352E+12,ger,407,9,0,3/1/2003,Suhrkamp
3325,Drina Dances in Switzerland,Jean Estoril/Jenny Sanders,4.02,750002441,9.78075E+12,eng,188,13,1,8/23/1993,Hodder Children's Books
3340,The Story of Salt,Mark Kurlansky/S.D. Schindler,4.08,399239987,9.7804E+12,eng,48,382,85,9/7/2006,G.P. Putnam's Sons Books for Young Readers
3341,Nonviolence: Twenty-Five Lessons from the History of a Dangerous Idea,Mark Kurlansky/Dalai Lama XIV,4,679643354,9.78068E+12,eng,203,768,96,9/12/2006,Modern Library
3343,Boogaloo on 2nd Avenue,Mark Kurlansky,3.17,345448197,9.78035E+12,eng,319,191,26,2/28/2006,Random House Trade
3344,Cod: A Biography of the Fish That Changed the World,Mark Kurlansky,3.91,140275010,9.78014E+12,eng,294,970,104,7/1/1998,Penguin Books
3345,1968: The Year That Rocked the World,Mark Kurlansky,3.78,345455827,9.78035E+12,eng,480,2046,248,1/11/2005,Random House Trade Paperbacks
3346,A Chosen Few: The Resurrection of European Jewry (Reader's Circle),Mark Kurlansky,3.87,345448146,9.78035E+12,eng,456,51,2,3/26/2002,Ballantine Books
3347,The Basque History of the World: The Story of a Nation,Mark Kurlansky,3.85,140298517,9.78014E+12,eng,400,3457,329,2/1/2001,Penguin Books
3348,The Cod's Tale,Mark Kurlansky/S.D. Schindler,3.91,399234764,9.7804E+12,eng,48,127,25,9/10/2001,G.P. Putnam's Sons Books for Young Readers
3351,Open City 6: The Only Woman He Ever Left,Open City Magazine/James Purdy/Daniel Pinchbeck/Michael Cunningham/Deborah Garrison/Rem Koolhaas/Rick Moody/Strawberry Saroyan/Debra Garrison,0,189044717X,9.78189E+12,eng,200,0,0,10/13/2000,Grove Press  Open City Books
3357,Harry Potter Y La Piedra Filosofal (Harry Potter  #1),J.K. Rowling,4.47,613359607,9.78061E+12,spa,254,142,12,3/6/2001,Turtleback Books
3359,Angle of Repose,Wallace Stegner/Jackson J. Benson,4.27,141185473,9.78014E+12,eng,557,856,146,12/1/2000,Penguin Classics
3368,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,4.25,321344758,9.78032E+12,en-US,201,7736,641,8/28/2005,New Riders Publishing
3384,Girlfriend in a Coma,Douglas Coupland,3.62,60987324,9.78006E+12,eng,288,15798,612,3/1/1999,ReganBooks
3388,Corelli's Mandolin,Louis de Bernieres,3.98,067976397X,9.78068E+12,eng,437,62954,1791,8/29/1995,Vintage
3402,Kiffe Kiffe Tomorrow,Faiza Guene/Sarah    Adams,3.4,156030489,9.78016E+12,eng,179,1084,131,7/3/2006,Mariner Books
3403,Our Kind of People: Inside America's Black Upper Class,Lawrence Otis Graham,3.72,60984384,9.78006E+12,en-US,406,1170,117,12/22/1999,Harper Perennial
3404,The Senator and the Socialite: The True Story of America's First Black Dynasty,Lawrence Otis Graham,3.95,60184124,9.78006E+12,eng,480,138,29,6/27/2006,Harper
3409,Temptations,Otis Williams/Patricia Romanowski,4.19,815412185,9.78082E+12,eng,304,99,16,6/25/2002,Cooper Square Press
3413,The Thorn Birds,Colleen McCullough,4.23,60837551,9.78006E+12,eng,673,533,66,9/6/2005,Avon Books
3416,Caesar (Masters of Rome  #5),Colleen McCullough,4.37,60510854,9.78006E+12,eng,928,5991,120,1/28/2003,Avon
3417,Caesar's Women (Masters of Rome  #4),Colleen McCullough,4.25,380710846,9.78038E+12,eng,943,5423,157,2/1/1997,Avon
3418,On  Off (Carmine Delmonico  #1),Colleen McCullough,3.52,743286421,9.78074E+12,eng,372,1182,175,5/23/2006,Simon & Schuster
3419,Three Complete Novels: Tim/An Indecent Obsession/The Ladies of Missalonghi,Colleen McCullough,3.67,517201666,9.78052E+12,en-US,768,39,7,2/14/1999,Wings
3420,Morgan's Run,Colleen McCullough,3.95,671024183,9.78067E+12,eng,848,3478,191,1/1/2002,Pocket Books
3421,The October Horse: A Novel of Caesar and Cleopatra (Masters of Rome  #6),Colleen McCullough,4.29,671024205,9.78067E+12,eng,1110,4291,119,10/28/2003,Pocket Books
3422,The First Man in Rome (Masters of Rome  #1),Colleen McCullough,4.11,068809368X,9.78069E+12,eng,896,311,49,9/28/1990,William Morrow & Company (NYC)
3424,The Grass Crown (Masters of Rome  #2),Colleen McCullough,4.3,038071082X,9.78038E+12,eng,1104,9623,199,7/1/1992,Avon
3425,Tim,Colleen McCullough,3.81,380711966,9.78038E+12,eng,288,153,17,11/1/1990,Avon
3426,O'Brien's the Things They Carried,Jill Colella/CliffsNotes,3.69,764586688,9.78076E+12,eng,128,24,2,12/14/2000,Cliffs Notes
3431,The Five People You Meet in Heaven,Mitch Albom,3.93,1401308589,9.7814E+12,eng,196,520051,16562,9/23/2003,Hyperion
3437,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,99450259,9.7801E+12,eng,272,16588,1606,4/15/2004,Vintage
3438,The Curious Incident of the Dog In the Night-time,Mark Haddon,3.88,99456761,9.7801E+12,eng,268,6124,754,4/1/2004,Red Fox
3439,The Curious Incident of the Dog in the Night-time,Mark Haddon,3.88,385662238,9.78039E+12,eng,240,34,6,3/28/2006,Doubleday Canada
3444,Northern Lights,Tim O'Brien,3.29,767904419,9.78077E+12,eng,372,981,69,9/1/1999,Broadway Books
3445,If I Die in a Combat Zone  Box Me Up and Ship Me Home,Tim O'Brien,3.95,767904435,9.78077E+12,eng,225,7763,362,9/1/1999,Broadway Books
3446,Going After Cacciato,Tim O'Brien,3.91,767904427,9.78077E+12,eng,351,10384,637,9/1/1999,Broadway/Crown Publishing Group
3447,In the Lake of the Woods,Tim O'Brien,3.78,061870986X,9.78062E+12,eng,303,14655,1211,9/1/2006,Mariner Books
3449,The Nuclear Age,Tim O'Brien,3.45,140259104,9.78014E+12,eng,320,945,61,12/1/1996,Penguin Books
3462,The Rescue,Nicholas Sparks,4.11,446696129,9.78045E+12,eng,352,154933,3141,4/1/2005,Grand Central Publishing
3463,A Bend in the Road,Nicholas Sparks,4.03,446696137,9.78045E+12,eng,341,125693,3229,4/1/2005,Grand Central Publishing
3464,True Believer (Jeremy Marsh & Lexie Darnell  #1),Nicholas Sparks,3.8,044669651X,9.78045E+12,eng,465,68228,2425,4/11/2006,Grand Central Publishing
3465,Three Weeks With My Brother,Nicholas Sparks/Micah Sparks,4.03,446694851,9.78045E+12,eng,368,36784,2658,1/3/2006,Grand Central Publishing
3466,The Wedding (The Notebook  #2),Nicholas Sparks,3.99,446615862,9.78045E+12,eng,276,126629,5295,8/1/2005,Vision
3468,El Guardian,Nicholas Sparks/Ramon Gonzalez Ferriz,4.15,8496284530,9.7885E+12,spa,444,31,3,4/1/2005,Roca Editorial
3469,Nights in Rodanthe,Nicholas Sparks,3.84,446691798,9.78045E+12,en-US,212,1596,157,8/1/2004,Warner Books
3471,Message in a Bottle,Nicholas Sparks,3.96,446606812,9.78045E+12,en-GB,370,2755,218,2/1/1999,Grand Central Publishing
3473,A Walk to Remember,Nicholas Sparks,4.17,446693804,9.78045E+12,eng,240,555995,10173,9/1/2004,Grand Central Publishing
3476,Icy Sparks,Gwyn Hyman Rubio,3.7,142000205,9.78014E+12,eng,320,37936,1192,3/8/2001,Penguin Books
3478,Message in a Bottle,Nicholas Sparks,3.96,446676071,9.78045E+12,eng,342,201488,3496,12/1/1999,Warner Books
3479,Sugarplums and Scandal  (Love at Stake #2.5; Bed-and-Breakfast Mysteries #22.5),Lori Avocato/Dana Cameron/Mary Dahiem/Suzanne Macpherson/Cait London/Kerrelyn Sparks/Mary Daheim,3.98,61136956,9.78006E+12,eng,327,1967,66,10/31/2006,Avon
3483,Special Topics in Calamity Physics,Marisha Pessl,3.71,067003777X,9.78067E+12,eng,514,32370,4212,8/3/2006,Penguin Books Ltd
3491,The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty  Enraging  and Just Plain Stupid Office Talk,Lois Beckwith,4.03,767920740,9.78077E+12,eng,192,82,9,2/14/2006,Three Rivers Press
3493,On Truth,Harry G. Frankfurt/Baruch Spinoza,3.52,030726422X,9.78031E+12,en-US,112,790,99,10/31/2006,Knopf
3507,Twelve Sharp (Stephanie Plum  #12),Janet Evanovich,4.15,312349486,9.78031E+12,eng,310,81381,1925,6/20/2006,St. Martin's Press
3509,Sharp Edges,Jayne Ann Krentz,3.86,671524097,9.78067E+12,eng,368,2792,73,7/27/2004,Pocket Star Books
3510,Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy,Sarah Ban Breathnach,4.08,074321076X,9.78074E+12,en-US,256,317,33,12/31/2001,Scribner Book Company
3513,The Sly Spy (Olivia Sharp  Agent for Secrets #3),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.85,440420628,9.78044E+12,eng,74,51,7,6/14/2005,Yearling Books
3516,The Green Toenails Gang (Olivia Sharp  Agent for Secrets #4),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.77,440420636,9.78044E+12,eng,72,41,7,7/12/2005,Yearling Books
3519,The Pizza Monster (Olivia Sharp  Agent for Secrets #1),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.54,440420598,9.78044E+12,eng,80,56,7,5/10/2005,Yearling
3520,The Spy Who Barked (Adam Sharp #1),George E. Stanley,3.43,307264122,9.78031E+12,eng,48,26,5,4/9/2002,Random House Books for Young Readers
3525,Kare First Love  Vol. 9 (Kare First Love  #9),Kaho Miyasaka,4.06,1421505479,9.78142E+12,eng,208,612,8,9/12/2006,VIZ Media LLC
3529,The World's First Love: Mary  Mother of God,Fulton J. Sheen,4.59,898705975,8987059752,en-US,276,641,63,9/1/1996,Ignatius Press
3530,Kare First Love  Vol. 10 (Kare First Love  #10),Kaho Miyasaka,4.09,1421505487,9.78142E+12,eng,208,715,18,12/12/2006,VIZ Media LLC
3531,The Tutor's First Love,George MacDonald/Michael R. Phillips,4.08,087123596X,9.78087E+12,eng,238,364,21,7/1/2000,Bethany House Publishers
3532,First Love,Ivan Turgenev/Constance Garnett,3.78,974607894,9.78097E+12,eng,124,5856,310,9/1/2004,Melville House Publishing
3536,Love @ First Site,Jane Moore,3.41,767916913,9.78077E+12,en-US,368,910,74,5/9/2006,Broadway Books
3545,First Love  Second Chance,Amanda Clark,3.73,373706405,9.78037E+12,eng,304,13,2,2/22/1995,Harlequin Superromance
3554,The Modern Prince: Charles J. Haughey and the Quest for Power,Justin   O'Brien,3.5,1903582415,9.7819E+12,eng,212,4,0,4/28/2003,Merlin Publishing
3557,The Modern Prince and Other Writings,Antonio Gramsci,3.89,717801330,9.78072E+12,eng,192,118,9,10/1/1959,International Publishers
3562,Emily of New Moon (Emily  #1),L.M. Montgomery,4.1,055323370X,9.78055E+12,eng,339,38411,1366,4/1/1983,Dell Laurel-Leaf
3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery/Mary Henley Rubio/Elizabeth Hillman Waterston,4.24,195421167,9.7802E+12,eng,410,184,22,11/4/2004,Oxford University Press  USA
3566,Against the Odds: Tales of Achievement,L.M. Montgomery/Rea Wilmshurst,3.83,553565923,9.78055E+12,en-US,246,928,27,11/1/1994,Bantam Starfire
3574,Anne of Avonlea,L.M. Montgomery/Susan O'Malley,4.23,786180307,9.78079E+12,eng,8,63,8,12/1/1998,Blackstone Audiobooks
3577,A Tangled Web,L.M. Montgomery,3.88,770422454,9.78077E+12,eng,288,3760,248,8/1/1989,Seal Books
3579,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,4.43,553609416,76783609419,eng,2088,98611,1447,10/6/1998,Starfire
3580,Pat of Silver Bush (Pat  #1),L.M. Montgomery,3.9,770422470,9.78077E+12,eng,288,6082,188,6/1/1988,Seal Books
3581,Sherlock Holmes: The Complete Novels and Stories  Volume I,Arthur Conan Doyle,4.47,553212419,9.78055E+12,eng,1059,24087,554,8/26/1986,Bantam Classics
3582,The New Annotated Sherlock Holmes: The Complete Short Stories,Arthur Conan Doyle/Leslie S. Klinger,4.64,393059162,9.78039E+12,eng,1878,1411,54,11/30/2004,W. W. Norton & Company
3583,The New Annotated Sherlock Holmes: The Novels,Arthur Conan Doyle/Leslie S. Klinger,4.53,039305800X,9.78039E+12,eng,907,2203,32,11/7/2005,W. W. Norton & Company
3584,The Science of Sherlock Holmes: From Baskerville Hall to the Valley of Fear  the Real Forensics Behind the Great Detective's Greatest Cases,E.J. Wagner,4.22,471648795,9.78047E+12,eng,244,2037,71,3/1/2006,Wiley
3585,Sherlock Holmes: A Baker Street Dozen,Arthur Conan Doyle/John Gielgud/Ralph Richardson/Orson Welles,3.96,1598870297,9.7816E+12,eng,6,18,4,4/20/2006,HighBridge Company
3587,Sherlock Holmes: The Unauthorized Biography,Nick Rennison,4.26,871139472,9.78087E+12,eng,304,29,6,10/11/2006,Atlantic Monthly Press
3593,Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24),NOT A BOOK,4,743564677,9.78074E+12,eng,0,7,2,10/3/2006,Simon  Schuster Audio
3595,The Mysteries of Sherlock Holmes,Arthur Conan Doyle/Paul Bachem,4.18,448409577,9.78045E+12,eng,218,119,8,10/15/1996,Grosset & Dunlap
3597,The Complete Adventures and Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.33,517174960,9.78052E+12,eng,334,2184,87,7/1/2001,Gramercy Books
3599,The Unfortunate Tobacconist & Other Mysteries (Sherlock Holmes 1-6),NOT A BOOK,3.5,074353395X,9.78074E+12,eng,0,12,1,10/1/2003,Simon & Schuster Audio
3603,Personal Finance For Dummies,Eric Tyson,3.77,470038322,9.78047E+12,en-GB,458,114,15,10/1/2006,For Dummies
3604,Personal Finance for Dummies,Eric Tyson/Rich Tennant,3.77,764525905,9.78076E+12,eng,454,925,92,8/1/2003,John Wiley & Sons
3631,Catching Alice,Clare Naylor,3.38,449005577,9.78045E+12,en-US,328,948,27,10/31/2000,Ballantine Books
3635,The Dream Giver,Bruce H. Wilkinson/David Kopp/Heather Harpham Kopp,4.26,159052201X,9.78159E+12,eng,157,5044,316,9/3/2003,Multnomah Books
3636,The Giver (The Giver  #1),Lois Lowry,4.13,385732554,9.78039E+12,eng,208,1585589,56604,1/24/2006,Ember
3638,The Wish Giver: Three Tales of Coven Tree,Bill Brittain/Andrew Glass,3.83,64401685,9.78006E+12,eng,192,2201,218,4/2/2019,HarperCollins
3640,Indian Givers: How the Indians of the Americas Transformed the World,Jack Weatherford,4.11,449904962,9.78045E+12,eng,288,1760,135,11/29/1989,Ballantine Books
3649,The Last Life,Claire Messud,3.56,156011654,9.78016E+12,eng,400,1426,201,9/28/2000,Mariner Books
3650,The Hunters,Claire Messud,3.42,330488155,9.78033E+12,eng,200,406,64,5/18/2003,Picador
3651,When the World Was Steady,Claire Messud,3.17,964561107,9.78096E+12,eng,270,481,58,9/1/1995,Granta
3656,The Sea,John Banville,3.51,1400097029,9.7814E+12,eng,195,19308,1803,8/15/2006,Vintage
3657,The Sea,John Banville,3.51,307263118,9.78031E+12,eng,195,586,103,12/7/2005,Alfred A. Knopf
3659,The Book of Evidence (The Freddie Montgomery Trilogy #1),John Banville,3.71,375725237,9.78038E+12,eng,220,3202,278,6/12/2001,Vintage
3660,Athena (The Freddie Montgomery Trilogy #3),John Banville,3.66,679736859,9.78068E+12,eng,240,387,29,5/28/1996,Vintage
3661,Doctor Copernicus  (The Revolutions Trilogy #1),John Banville,3.65,679737995,9.78068E+12,eng,242,583,60,10/12/1993,Vintage
3664,Shroud (The Cleave Trilogy #2),John Banville,3.66,037572530X,9.78038E+12,eng,257,974,81,6/8/2004,Vintage
3665,Ghosts,John Banville,3.61,330371851,9.78033E+12,eng,244,33,3,12/17/1998,Picador
3679,On Beauty,Zadie Smith,3.73,143037749,9.78014E+12,eng,445,53736,3657,8/29/2006,Penguin Books
3682,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,3.79,689875347,9.78069E+12,eng,403,189652,8207,12/9/2003,Simon and Schuster
3684,The Black Book of Hollywood Beauty Secrets,Kym Douglas/Cindy Pearlman,3.37,452287650,9.78045E+12,en-US,224,130,16,12/1/2006,Plume Books
3685,Black Beauty,Anna Sewell,3.96,439228905,9.78044E+12,eng,245,208684,3358,3/1/2003,Scholastic Paperbacks
3686,Truth and Beauty,Ann Patchett,3.94,60572159,9.78006E+12,eng,257,31134,2662,4/5/2005,Harper Perennial
3687,The Life of Graham Greene  Vol. 1: 1904-1939,Norman Sherry,4.11,142004200,9.78014E+12,en-US,816,170,21,9/7/2004,Penguin Books
3688,Complete Short Stories,Graham Greene/Pico Iyer,4.17,143039105,9.78014E+12,eng,594,1122,69,2/1/2005,Penguin Classics
3690,The Power and the Glory,Graham Greene/John Updike,4,142437301,9.78014E+12,eng,222,25490,1585,2/25/2003,Penguin Books
3692,The Heart of the Matter,Graham Greene,3.99,99478420,9.7801E+12,eng,272,21842,891,10/7/2004,Vintage Classics
3693,Orient Express,Graham Greene/Christopher Hitchens,3.46,142437913,9.78014E+12,eng,197,2064,220,8/31/2004,Penguin Classics
3695,Journey Without Maps,Graham Greene/Paul Theroux,3.6,143039725,9.78014E+12,eng,272,1139,70,6/27/2006,Penguin Classics
3698,The Quiet American,Graham Greene/Robert  Stone,3.97,143039024,9.78014E+12,eng,180,37620,2298,8/31/2004,Penguin Classics Deluxe Editions
3701,Collected Short Stories,Graham Greene,3.98,140186123,9.78014E+12,eng,368,295,22,4/1/1993,Penguin Books
3705,The Third Man & The Fallen Idol,Graham Greene,3.77,014018533X,9.78014E+12,eng,157,1322,109,7/1/1992,Penguin Books Ltd
3707,The Tenth Man,Graham Greene,3.73,671019090,9.78067E+12,eng,160,2910,220,2/1/1998,Washington Square Press
3710,The Autograph Man,Zadie Smith,3.16,037570387X,9.78038E+12,eng,347,9541,576,6/17/2003,Vintage
3711,White Teeth,Zadie Smith,3.77,375703861,9.78038E+12,eng,448,102370,5677,6/12/2001,Vintage
3717,Stranger than Fiction,Chuck Palahniuk,3.57,385722222,9.78039E+12,eng,233,18210,629,5/10/2005,Anchor
3731,Great Short Works of Herman Melville,Herman Melville/Warner Berthoff,4.04,60586540,9.78006E+12,eng,512,424,13,3/2/2004,Harper Perennial Modern Classics
3732,Selected Poems of Herman Melville,Herman Melville/Robert Penn Warren,3.77,1567922694,9.78157E+12,eng,512,12,3,9/10/2004,David R. Godine Publisher
3733,Redburn / White-Jacket / Moby-Dick,Herman Melville/G. Thomas Tanselle,4.2,940450097,9.78094E+12,eng,1436,1031,72,4/15/1983,Library of America
3734,Pierre / Israel Potter / The Piazza Tales / The Confidence-Man / Uncollected Prose / Billy Budd,Herman Melville/Harrison Hayford,4.18,940450240,9.78094E+12,eng,1478,348,16,4/1/1985,Library of America
3736,Redburn,Herman Melville/Harold Beaver,3.62,140431055,9.78014E+12,eng,448,545,53,8/26/1976,Penguin Classics
3738,Typee / Omoo / Mardi,Herman Melville/G. Thomas Tanselle,3.55,940450003,9.78094E+12,eng,1333,644,26,5/6/1982,Library of America
3743,Harriet Spies Again (Harriet the Spy Adventures  #1),Helen Ericson,3.84,440416884,9.78044E+12,eng,256,1360,52,8/26/2003,Yearling
3744,Harriet the Spy  Double Agent (Harriet the Spy Adventures),Maya Gold,3.8,385327870,9.78039E+12,eng,160,1,0,9/13/2005,Delacorte Books for Young Readers
3750,Moonraker (James Bond  #3),Ian Fleming,3.74,142002062,9.78014E+12,eng,247,15204,780,12/31/2002,Penguin Books
3751,Moonraker's Bride,Madeleine Brent,4.31,449235947,9.78045E+12,eng,319,55,13,6/12/1978,Fawcett
